0,0,-2
-0.0178571,-0.0178571,2
0.0075758,0.0227273,2
-0.0205479,0.0136986,2
-0.0227273,-0.0075758,2
0.0136986,-0.0205479,2
0.0238095,-0,2
-0.0108696,0.0217391,2
-0.0075758,-0.0227273,2
-0.0238095,0,2
-0.0205479,-0.0136986,2
-0.0227273,0.0075758,2
0.0178571,0.0178571,2
0,0.0238095,2
-0.0178571,0.0178571,2
-0,-0.0238095,2
-0.0136986,-0.0205479,2
-0.0217391,-0.0108696,2
-0.0217391,0.0108696,2
0.0075758,-0.0227273,2
0.0136986,0.0205479,2
0.0205479,-0.0136986,2
-0.0075758,0.0227273,2
-0.0136986,0.0205479,2
-0.0108696,-0.0217391,2
0.0108696,-0.0217391,2
0.0108696,0.0217391,2
0.0227273,0.0075758,2
0.0178571,-0.0178571,2
0.0227273,-0.0075758,2
0.0205479,0.0136986,2
0.0217391,0.0108696,2
0.0217391,-0.0108696,2
